Open time,Open,High,Low,Close,Volume,ATR,EMA50,EMA144,EMA200,Boll50,Boll144,Boll200,ROC50,ROC144,ROC200,CrxFM,CrxFS,CrxMS,RSI,Engolfo,FuCandle,Structure,StructTop,StructBottom,StructPD,VelaBull,ImbLow,ImbHigh,sma,sd,lb,ub,signal_BB,signal_rsi
2020-07-27 04:00:00+03:00,1.16885,1.17247,1.16852,1.17051,8616,0.00368,1.15127,1.13856,1.13367,2.09737,2.60953,3.24207,0.6135,0.86464,0.93755,0.010858514664547932,0.015036180810074294,0.004177666145526361,73.95303249348493,1,0,1,1.17247,1.15402,0.893767,True,0.0,0.0,1.159694,0.0048538702952294855,1.1499862594095411,1.1694017405904589,1,1
2020-07-27 08:00:00+03:00,1.17051,1.17168,1.16895,1.16952,11538,0.00361,1.15198,1.13898,1.13403,1.84345,2.43168,3.04701,0.62543,0.88307,0.95163,0.011115671386551665,0.01534817702989253,0.004232505643340867,71.39091419751395,0,0,1,1.17247,1.15402,0.840108,False,0.0,0.0,1.1605155,0.005063186509739839,1.1503891269805204,1.1706418730194796,0,1
2020-07-27 12:00:00+03:00,1.16953,1.17641,1.16817,1.1739,13292,0.00394,1.15284,1.13947,1.13442,2.1149,2.65875,3.29123,0.66801,0.91039,0.97017,0.011389385807990548,0.015691285458727406,0.004301899650736859,75.44430934648723,1,0,1,1.17641,1.15402,0.887896,True,1.17168,1.17281,1.1615155,0.005631029143184334,1.1502534417136312,1.1727775582863686,1,1
2020-07-27 16:00:00+03:00,1.1739,1.17811,1.17281,1.17448,14208,0.00404,1.15369,1.13995,1.13482,1.9912,2.58968,3.21509,0.68421,0.93681,0.99049,0.01169879436005729,0.01606668483073374,0.004367890470676452,75.93062510319344,0,0,1,1.17811,1.15402,0.849315,True,0.0,0.0,1.162629,0.005889998570355998,1.150849002859288,1.174408997140712,1,1
2020-07-27 20:00:00+03:00,1.17447,1.17646,1.17422,1.1751,5504,0.00391,1.15453,1.14043,1.13522,1.88872,2.5283,3.14689,0.71006,0.96053,1.0099,0.011998978810314016,0.01643264403029543,0.004433665219981413,76.4671490501469,0,0,1,1.17811,1.15402,0.875052,True,0.0,0.0,1.163406,0.006461147364368354,1.1504837052712633,1.1763282947287366,0,1
2020-07-28 00:00:00+03:00,1.17512,1.17726,1.17461,1.17661,5038,0.00382,1.1554,1.14093,1.13563,1.87774,2.52969,3.14602,0.7341,0.98513,1.0311,0.012298042681942177,0.016802508902695086,0.004504466220752911,77.76699647302998,1,0,1,1.17811,1.15402,0.937733,True,0.0,0.0,1.1643515,0.006947509417497738,1.1504564811650044,1.1782465188349955,0,1
2020-07-28 04:00:00+03:00,1.17661,1.17735,1.17141,1.17311,9374,0.00397,1.15609,1.14138,1.13601,1.47663,2.20157,2.78759,0.75034,1.00976,1.05142,0.01253931856347657,0.017116894408879046,0.004577575845402474,68.34390506731008,-1,0,1,1.17811,1.15402,0.792445,False,1.17405,1.17461,1.1651595000000001,0.006981033308444684,1.1511974333831108,1.1791215666168895,0,0
2020-07-28 08:00:00+03:00,1.17311,1.17405,1.16986,1.17208,11944,0.00399,1.15672,1.1418,1.13636,1.31427,2.06111,2.63168,0.76222,1.02994,1.06727,0.012729506518326432,0.017370827929834083,0.004641321411507652,65.81643345641845,0,0,1,1.17811,1.15402,0.749689,False,0.0,0.0,1.165926,0.006849452071897243,1.1522270958562055,1.1796249041437945,0,0
2020-07-28 12:00:00+03:00,1.17208,1.17429,1.17003,1.17328,11524,0.00401,1.15737,1.14223,1.13673,1.3446,2.07453,2.6399,0.77231,1.05011,1.0858,0.012903995636165221,0.01759170871403245,0.004687713077867227,67.33220924553348,0,0,1,1.17811,1.15402,0.799502,True,0.0,0.0,1.1666885,0.006772588928209415,1.1531433221435812,1.1802336778564189,0,0
2020-07-28 16:00:00+03:00,1.17328,1.17426,1.17081,1.17345,15315,0.00397,1.158,1.14266,1.1371,1.29694,2.02099,2.57654,0.7754,1.06937,1.10611,0.013072563807575873,0.01781072904682766,0.004738165239251787,67.55172292707998,0,0,1,1.17811,1.15402,0.806559,True,0.0,0.0,1.1674185,0.006669289613476292,1.1540799207730474,1.1807570792269524,0,0
2020-07-28 20:00:00+03:00,1.17347,1.17369,1.17119,1.1715,6019,0.00386,1.15853,1.14306,1.13744,1.08575,1.84128,2.37454,0.7654,1.08955,1.12376,0.01320529236022202,0.018002560819462273,0.004797268459240255,62.37425328367375,0,0,1,1.17811,1.15402,0.725612,False,0.0,0.0,1.168284,0.005946218081668913,1.1563915638366622,1.180176436163338,0,0
2020-07-29 00:00:00+03:00,1.17148,1.17254,1.17126,1.17214,3322,0.00368,1.15906,1.14346,1.13779,1.09327,1.83129,2.35618,0.74578,1.10794,1.14318,0.013308990393639036,0.018146296517480762,0.004837306123841727,63.36665554777251,0,0,1,1.17811,1.15402,0.752179,True,0.0,0.0,1.1687895,0.005814855272765051,1.1571597894544698,1.18041921054553,0,0
2020-07-29 04:00:00+03:00,1.17214,1.17337,1.17151,1.17295,5491,0.00355,1.15961,1.14387,1.13814,1.12229,1.83216,2.34973,0.72442,1.1281,1.15901,0.013419156826804286,0.018304275544567202,0.004885118717762917,64.63790374200127,1,0,1,1.17811,1.15402,0.785803,True,0.0,0.0,1.1694575,0.005458902796163497,1.1585396944076731,1.180375305592327,0,0
2020-07-29 08:00:00+03:00,1.17293,1.17697,1.17245,1.17506,10127,0.00362,1.16021,1.1443,1.1385,1.25433,1.91129,2.42598,0.71442,1.14107,1.17572,0.01353973414123523,0.018475652307116144,0.004935918165880914,67.77500645506235,1,0,1,1.17811,1.15402,0.873391,True,0.0,0.0,1.1701415000000002,0.005246440673254943,1.1596486186534902,1.18063438134651,0,0
2020-07-29 12:00:00+03:00,1.17506,1.17544,1.17184,1.17436,10964,0.00362,1.16077,1.14472,1.13886,1.15897,1.82092,2.31905,0.68787,1.15227,1.19152,0.013667018631424877,0.018656970605265926,0.004989951973841051,65.69286975759805,0,0,1,1.17811,1.15402,0.844334,False,0.0,0.0,1.1708690000000002,0.004720885175819308,1.1614272296483616,1.1803107703516387,0,0
2020-07-29 16:00:00+03:00,1.17438,1.17782,1.17418,1.17734,13091,0.00362,1.16142,1.14517,1.13924,1.35457,1.94841,2.44482,0.67002,1.16521,1.21,0.013802300100225828,0.01883907792141596,0.0050367778211901325,69.9283258614996,1,0,1,1.17811,1.15402,0.968037,True,0.0,0.0,1.171735,0.004184069411864316,1.1633668611762713,1.1801031388237286,0,0
2020-07-29 20:00:00+03:00,1.17734,1.18059,1.17533,1.17906,14622,0.00373,1.16211,1.14563,1.13964,1.43666,1.99519,2.48409,0.65654,1.17904,1.23115,0.013977236103336598,0.01905755432293521,0.005080318219598612,72.07151288312069,1,0,1,1.18059,1.16986,0.857409,True,0.0,0.0,1.1726145,0.003737697680202378,1.1651391046395951,1.1800898953604047,0,1
2020-07-30 00:00:00+03:00,1.1791,1.17928,1.17723,1.17795,3702,0.00361,1.16273,1.14608,1.14002,1.28843,1.87883,2.35407,0.63441,1.19376,1.24781,0.01413472558257995,0.019279256335158545,0.005144530752578594,68.6701745725187,0,0,1,1.18059,1.16986,0.753961,False,0.0,0.0,1.173337,0.0032475952238675584,1.166841809552265,1.1798321904477351,0,0
2020-07-30 04:00:00+03:00,1.17795,1.1785,1.17657,1.17684,5442,0.00349,1.16328,1.1465,1.14039,1.15601,1.76876,2.23059,0.62192,1.19778,1.26359,0.014258522823833329,0.01945039257673097,0.005191869752897641,65.348868148932,-1,0,1,1.18059,1.16986,0.650513,False,1.17691,1.17723,1.1739045000000001,0.002759148371890481,1.1683862032562191,1.1794227967437811,0,0
2020-07-30 08:00:00+03:00,1.17684,1.17691,1.17402,1.17415,11802,0.00345,1.16371,1.14688,1.14072,0.90581,1.57565,2.02234,0.60429,1.20095,1.2785,0.014333773367968422,0.019580121790231286,0.005246348422262865,58.02455959916084,-1,0,1,1.18059,1.16986,0.399814,False,0.0,0.0,1.1741695,0.0024894820326216726,1.1691905359347567,1.1791484640652434,0,0
2020-07-30 12:00:00+03:00,1.1742,1.17789,1.17307,1.1777,11582,0.00355,1.16426,1.14731,1.14109,1.17535,1.73847,2.18484,0.59532,1.20942,1.29606,0.014392459879426018,0.019673940731935242,0.005281480852509225,63.79212302246605,1,0,1,1.18059,1.16986,0.730662,True,1.17691,1.17734,1.174529,0.002452073022270594,1.1696248539554588,1.179433146044541,0,0
2020-07-30 16:00:00+03:00,1.17773,1.18093,1.17734,1.18036,20078,0.00355,1.16489,1.14777,1.14148,1.3536,1.84209,2.28557,0.59499,1.22143,1.31359,0.014504049611982804,0.01983293232573107,0.005328882713748269,67.40599536597851,1,0,1,1.18059,1.16986,0.978565,True,1.17789,1.1802,1.175071,0.002484433431385475,1.170102133137229,1.180039866862771,1,0
2020-07-30 20:00:00+03:00,1.18034,1.1848,1.1802,1.18467,9793,0.00363,1.16567,1.14827,1.14191,1.67067,2.02723,2.47077,0.6163,1.23606,1.33557,0.014687634531135323,0.020056218187343315,0.005368583656207992,72.24059217139968,1,0,1,1.1848,1.17307,0.988917,True,1.18093,1.18355,1.1756095,0.0032625925679552405,1.1690843148640895,1.1821346851359105,1,1
2020-07-31 00:00:00+03:00,1.18465,1.18884,1.18355,1.18659,7711,0.00375,1.16649,1.1488,1.14235,1.7626,2.07189,2.50911,0.64104,1.25243,1.36022,0.014908266545310498,0.02034401098947408,0.005435744444163584,74.08470439566861,1,0,1,1.18884,1.17307,0.857324,True,1.1848,1.18618,1.176215,0.004066607923237547,1.168081784153525,1.184348215846475,1,1
2020-07-31 04:00:00+03:00,1.18659,1.19048,1.18618,1.18976,9858,0.00378,1.1674,1.14937,1.14283,1.93976,2.17513,2.60813,0.67178,1.27857,1.38662,0.015154316837009138,0.020651223776223762,0.005496906939214624,76.82241787800108,1,0,1,1.19048,1.17307,0.958644,True,0.0,0.0,1.1769479999999999,0.0050559330443282645,1.1668361339113433,1.1870598660886564,1,1
2020-07-31 08:00:00+03:00,1.18975,1.19086,1.18519,1.18575,13742,0.00392,1.16812,1.14987,1.14325,1.53783,1.9055,2.32261,0.68177,1.28961,1.40949,0.015391102677630275,0.020974067046173262,0.005582964368542988,67.15753941419483,-1,0,1,1.19048,1.17307,0.728317,False,0.0,0.0,1.177405,0.005423490330939839,1.1665580193381204,1.1882519806618796,0,0
2020-07-31 12:00:00+03:00,1.18569,1.18623,1.18273,1.18437,13142,0.00389,1.16876,1.15035,1.14366,1.39426,1.78353,2.19177,0.68834,1.30155,1.42426,0.015544128946190835,0.021192701605072844,0.005648572658882009,64.16574949901775,-1,0,1,1.19048,1.17307,0.649052,False,1.18511,1.18519,1.177968,0.005537411137585708,1.1668931777248286,1.1890428222751712,0,0
2020-07-31 16:00:00+03:00,1.1844,1.18511,1.17613,1.17911,21423,0.00425,1.16916,1.15074,1.14402,0.92154,1.47729,1.86848,0.66643,1.30467,1.4337,0.015621952150350586,0.021321165964159356,0.00569921381380877,54.246102846933105,-1,0,1,1.19048,1.17307,0.346927,False,1.18052,1.18273,1.1783195,0.005364405568809058,1.167590688862382,1.189048311137618,0,0
2020-07-31 20:00:00+03:00,1.17912,1.18052,1.17693,1.17713,9488,0.00421,1.16947,1.15111,1.14435,0.74543,1.3479,1.72918,0.63333,1.30781,1.44048,0.015597257737038331,0.021340038908191986,0.005742781171153653,51.04700636288321,0,0,1,1.19048,1.17307,0.233199,False,0.0,0.0,1.178512,0.0052417218948037836,1.1680285562103925,1.1889954437896075,0,0
2020-08-03 00:00:00+03:00,1.17697,1.17966,1.17404,1.17531,6746,0.00431,1.1697,1.15144,1.14465,0.56104,1.23158,1.6046,0.59945,1.30743,1.44369,0.015536326586177214,0.021313525793195,0.005777199207017785,48.231353403211536,-1,0,1,1.19048,1.17307,0.128662,False,0.0,0.0,1.1786050000000001,0.005163094237632985,1.1682788115247342,1.188931188475266,0,0
2020-08-03 04:00:00+03:00,1.17531,1.17821,1.17448,1.17756,7281,0.00427,1.17001,1.1518,1.14498,0.77388,1.32277,1.69096,0.57854,1.30791,1.45136,0.015464180169163406,0.021255817113352938,0.005791636944189533,51.772921636157484,0,0,1,1.19048,1.17307,0.257898,True,0.0,0.0,1.178908,0.0048950464759208836,1.1691179070481583,1.1886980929518418,0,0
2020-08-03 08:00:00+03:00,1.17756,1.17847,1.17489,1.17789,11703,0.00422,1.17032,1.15216,1.14531,0.79647,1.31638,1.67707,0.56801,1.30749,1.45273,0.015417398908217195,0.021232882527230875,0.005815483619013679,52.28846863543145,0,0,1,1.19048,1.17307,0.276852,True,0.0,0.0,1.1791955,0.004638769658950842,1.1699179606820984,1.1884730393179017,0,0
2020-08-03 12:00:00+03:00,1.1779,1.17797,1.1706,1.17073,11690,0.00444,1.17034,1.15242,1.14556,0.04283,0.93766,1.28915,0.52222,1.29562,1.44971,0.015306688988921386,0.02116628086749295,0.005859591878571564,41.83807266694366,-1,0,-1,1.19086,1.1706,0.006417,False,0.0,0.0,1.1790845,0.004819136715807244,1.1694462265683856,1.1887227734316146,0,0
2020-08-03 16:00:00+03:00,1.17075,1.17519,1.16957,1.17491,13990,0.00453,1.17052,1.15273,1.14585,0.49841,1.13306,1.47903,0.48331,1.28459,1.45024,0.015141585312917562,0.02099735298873954,0.005855767675821976,48.33052560149185,0,0,-1,1.19086,1.16957,0.250822,True,0.0,0.0,1.179077,0.0048258417320176696,1.1694253165359645,1.1887286834640354,0,0
2020-08-03 20:00:00+03:00,1.1749,1.17677,1.17468,1.17617,5966,0.00435,1.17074,1.15305,1.14615,0.62611,1.17817,1.51847,0.43494,1.27266,1.45255,0.015040342807587325,0.02090684169805376,0.0058664988904664345,50.13738363139455,1,0,-1,1.19086,1.16957,0.310005,True,1.17519,1.1752,1.1791675,0.004749088416834046,1.1696693231663318,1.188665676833668,0,0
2020-08-04 00:00:00+03:00,1.17633,1.17654,1.1752,1.17535,3590,0.00414,1.17092,1.15336,1.14645,0.52413,1.11913,1.45443,0.37977,1.26253,1.45396,0.01494023056961758,0.020819330412217632,0.005879099842600053,48.93798362101814,0,0,-1,1.19086,1.16957,0.271489,False,0.0,0.0,1.179068,0.0048098502002452154,1.1694482995995095,1.1886877004004905,0,0
2020-08-04 04:00:00+03:00,1.17536,1.17744,1.17533,1.17738,4676,0.00399,1.17117,1.15369,1.14675,0.75667,1.20377,1.53139,0.32294,1.24795,1.45447,0.014846523637228371,0.0207409672323295,0.005894443595101129,51.999357025743244,1,0,-1,1.19086,1.16957,0.366839,True,0.0,0.0,1.178984,0.004824644410279202,1.1693347111794417,1.1886332888205584,0,0
2020-08-04 08:00:00+03:00,1.17737,1.18026,1.1764,1.17924,11921,0.00398,1.17149,1.15404,1.14708,0.97602,1.2769,1.59723,0.2885,1.23602,1.46212,0.014797666293544965,0.0206997727349817,0.005902106441436734,54.680412979080174,1,0,-1,1.19086,1.16957,0.454204,True,0.0,0.0,1.1790485,0.004818712729542086,1.1694110745409159,1.188685925459084,0,0
2020-08-04 12:00:00+03:00,1.17929,1.1806,1.17219,1.17281,13382,0.0043,1.17154,1.1543,1.14733,0.16601,0.93929,1.25987,0.23786,1.21621,1.45641,0.014699738235519755,0.020642729853940594,0.005942991618420838,45.26742820036158,-1,0,-1,1.19086,1.16957,0.152184,False,0.0,0.0,1.178847,0.0049968896643024785,1.168853220671395,1.1888407793286049,0,0
2020-08-04 16:00:00+03:00,1.17281,1.17776,1.17212,1.17776,15342,0.00439,1.17178,1.15462,1.14764,0.80813,1.17095,1.48092,0.22409,1.1999,1.45781,0.014570031245754709,0.020496535796766788,0.00592650455101208,52.10310940460806,0,0,-1,1.19086,1.16957,0.384688,True,0.0,0.0,1.1790275,0.0048821769035153565,1.1692631461929692,1.1887918538070306,0,0
2020-08-04 20:00:00+03:00,1.17776,1.1803,1.17745,1.18028,6442,0.00428,1.17212,1.15498,1.14796,1.18108,1.27669,1.57889,0.2266,1.19154,1.45919,0.014521977835767915,0.02046971904971698,0.005947741213949066,55.172555108258635,1,0,-1,1.19086,1.16957,0.503053,True,1.17776,1.17929,1.1791565,0.004879339121704024,1.169397821756592,1.188915178243408,0,0
2020-08-05 00:00:00+03:00,1.18026,1.18149,1.17929,1.18092,3856,0.00414,1.17246,1.15534,1.14829,1.25219,1.28703,1.58553,0.23596,1.18585,1.46325,0.014497171696643316,0.02046709345256243,0.005969921755919115,55.94472815278554,1,0,-1,1.19086,1.16957,0.533114,True,1.1803,1.18049,1.1791845,0.0048882075879085815,1.169408084824183,1.1889609151758171,0,0
2020-08-05 04:00:00+03:00,1.18093,1.18213,1.18049,1.18168,4464,0.00396,1.17282,1.1557,1.14862,1.36644,1.30226,1.59705,0.24017,1.17927,1.4673,0.014487847809897793,0.020479317581748018,0.005991469771850226,56.8942910685291,1,0,-1,1.19086,1.16957,0.568812,True,0.0,0.0,1.179035,0.004755532512254943,1.1695239349754902,1.1885460650245099,0,0
2020-08-05 08:00:00+03:00,1.18168,1.18413,1.17991,1.18405,10809,0.00398,1.17326,1.15609,1.14897,1.71017,1.39333,1.68346,0.25121,1.17533,1.47222,0.014501076812634522,0.020514336387821394,0.006013259575186871,59.80386622549323,1,0,-1,1.19086,1.16957,0.680132,True,1.18213,1.18315,1.178908,0.004573587328788758,1.1697608253424225,1.1880551746575776,0,0
2020-08-05 12:00:00+03:00,1.18406,1.1881,1.18315,1.18777,13695,0.00405,1.17383,1.15653,1.14936,2.27093,1.54722,1.82831,0.2982,1.17842,1.47889,0.014565109406703209,0.02060163162901908,0.00603652222231587,63.920434850099994,1,0,-1,1.19086,1.16957,0.854861,True,1.18413,1.18629,1.1788085000000001,0.004340794585441852,1.1701269108291164,1.187490089170884,1,0
2020-08-05 16:00:00+03:00,1.18777,1.19047,1.18629,1.18732,16306,0.00406,1.17436,1.15695,1.14974,2.19451,1.49812,1.77515,0.32806,1.17975,1.48287,0.014663275275410293,0.02073577468584719,0.006072499410436899,63.07886684310281,0,0,-1,1.19086,1.16957,0.833725,False,0.0,0.0,1.178887,0.0044847426730560665,1.1699175146538878,1.1878564853461122,0,0
2020-08-05 20:00:00+03:00,1.18732,1.18787,1.18545,1.18629,5329,0.00394,1.17483,1.15736,1.1501,2.0255,1.42272,1.69669,0.34935,1.17933,1.4824,0.014726584561953734,0.020846504648947675,0.0061199200869939425,61.09609676691532,0,0,-1,1.19086,1.16957,0.785345,False,0.0,0.0,1.1789830000000001,0.004626594860307952,1.1697298102793843,1.188236189720616,0,0
2020-08-06 00:00:00+03:00,1.18627,1.18856,1.18603,1.18784,3608,0.00384,1.17534,1.15778,1.15048,2.26415,1.47279,1.74012,0.37748,1.17801,1.48279,0.014783135775862086,0.020928744612069054,0.006145608836206968,62.98183958698137,0,0,-1,1.19086,1.16957,0.858149,True,0.0,0.0,1.1794195,0.005033163152256384,1.1693531736954872,1.189485826304513,0,0
2020-08-06 04:00:00+03:00,1.18784,1.18837,1.18627,1.18792,5635,0.00371,1.17583,1.15819,1.15085,2.2225,1.45238,1.71634,0.39789,1.17671,1.48321,0.014849484813792072,0.021028352077580983,0.006178867263788911,63.081306486875654,0,0,-1,1.19086,1.16957,0.861907,True,0.0,0.0,1.1799589999999998,0.005343551844723573,1.1692718963105526,1.190646103689447,0,0
2020-08-06 08:00:00+03:00,1.18792,1.1916,1.1838,1.18423,15090,0.00401,1.17616,1.15855,1.15118,1.50798,1.25397,1.52388,0.39864,1.16839,1.47741,0.014870422130836178,0.021093875345160995,0.006223453214324816,55.65324780819775,-1,0,-1,1.19086,1.16957,0.688586,False,0.0,0.0,1.180405,0.00530723091653957,1.1697905381669207,1.1910194618330792,0,0
2020-08-06 12:00:00+03:00,1.18422,1.18702,1.18321,1.1849,13351,0.00399,1.1765,1.15891,1.15152,1.58006,1.26872,1.53201,0.42337,1.15919,1.4716,0.01484513461051565,0.02108194784369989,0.006236813233184241,56.651368722030995,0,0,-1,1.19086,1.16957,0.720056,True,0.0,0.0,1.180772,0.00535372236480189,1.170064555270396,1.1914794447296038,0,0
2020-08-06 16:00:00+03:00,1.18488,1.18905,1.18178,1.18801,17907,0.00423,1.17696,1.15932,1.15188,2.07919,1.39817,1.6476,0.44206,1.15524,1.46756,0.014848359862290805,0.021110933409651426,0.006262573547360621,61.03529279062819,1,0,-1,1.19086,1.16957,0.866134,True,0.0,0.0,1.181278,0.005541928792247644,1.1701941424155047,1.1923618575844954,0,0
2020-08-06 20:00:00+03:00,1.188,1.18937,1.1863,1.18762,8529,0.00414,1.17737,1.15971,1.15223,1.89577,1.3579,1.6043,0.44791,1.1522,1.46174,0.014870076287027845,0.021168387194557135,0.006298310907529287,60.21292468610554,0,0,-1,1.19086,1.16957,0.847816,False,0.0,0.0,1.1821225,0.005120873563578746,1.1718807528728425,1.1923642471271574,0,0
2020-08-07 00:00:00+03:00,1.18763,1.18827,1.18704,1.18738,3230,0.00394,1.17777,1.16009,1.15258,1.75378,1.32523,1.56762,0.45289,1.15182,1.45861,0.01488992571880941,0.0212147753878287,0.006324849669019292,59.680024907975294,0,0,-1,1.19086,1.16957,0.836543,False,0.0,0.0,1.1827459999999999,0.004952881564404875,1.17284023687119,1.1926517631288096,0,0
2020-08-07 04:00:00+03:00,1.18739,1.18742,1.18195,1.18352,8319,0.00404,1.17799,1.16041,1.15289,1.00962,1.12122,1.37361,0.44082,1.1418,1.45464,0.014853994862782337,0.02120792213059359,0.006353927267811251,51.7475872315369,-1,0,-1,1.19086,1.16957,0.655237,False,1.18506,1.18704,1.1831135,0.004705785101618263,1.1737019297967635,1.1925250702032364,0,0
2020-08-07 08:00:00+03:00,1.18352,1.18506,1.1821,1.18326,10510,0.00397,1.1782,1.16073,1.15319,0.92331,1.09302,1.34248,0.42105,1.12915,1.44801,0.014764295252100025,0.021136521136521116,0.006372225884421093,51.253423036348046,0,0,-1,1.19086,1.16957,0.643025,False,0.0,0.0,1.1835090000000001,0.004336897872842665,1.1748352042543149,1.1921827957456854,0,0
2020-08-07 12:00:00+03:00,1.18326,1.18458,1.18016,1.18308,13755,0.004,1.17839,1.16103,1.15349,0.86561,1.06774,1.31586,0.38847,1.11124,1.44139,0.014673563917909223,0.021046759306217792,0.00637319538830857,50.891090969326044,0,0,-1,1.19086,1.16957,0.63457,False,0.0,0.0,1.1837940000000002,0.004093382850342312,1.1756072342993156,1.191980765700685,0,0
2020-08-07 16:00:00+03:00,1.18309,1.18332,1.1755,1.17689,18813,0.00427,1.17833,1.16125,1.15372,-0.27098,0.75892,1.0277,0.33806,1.08374,1.43128,0.014512826177467908,0.020911045212381803,0.006398219034913896,40.331808272165546,-1,0,-1,1.19086,1.16957,0.343823,False,1.17887,1.18016,1.1836765,0.0042612702271677665,1.1751539595456646,1.1921990404543354,0,0
2020-08-07 20:00:00+03:00,1.17688,1.17887,1.17663,1.17854,6985,0.00413,1.17834,1.16149,1.15397,0.03827,0.82883,1.08617,0.29877,1.05449,1.42206,0.014297350959661982,0.02067812717430041,0.006380776214638427,43.68599364072208,0,0,-1,1.19086,1.16957,0.421325,True,0.0,0.0,1.1839629999999999,0.0036394853600197103,1.1766840292799605,1.1912419707200392,0,0
2020-08-10 00:00:00+03:00,1.17864,1.17953,1.17733,1.17939,3114,0.00399,1.17838,1.16174,1.15422,0.19598,0.85893,1.10895,0.25865,1.03229,1.41283,0.014108988544925757,0.020485166060421032,0.006376177515495274,45.389105368896224,1,0,-1,1.19086,1.16957,0.461249,True,1.17887,1.17898,1.1840445000000002,0.003509187153070376,1.1770261256938594,1.1910628743061409,0,0
2020-08-10 04:00:00+03:00,1.17935,1.17983,1.17898,1.17907,3291,0.00377,1.17841,1.16198,1.15447,0.13246,0.83331,1.0807,0.21942,1.011,1.40272,0.013934711255480967,0.020304138007073244,0.006369426751592276,44.83930963271063,0,0,-1,1.19086,1.16957,0.446219,False,0.0,0.0,1.1839840000000001,0.0035870709355022203,1.1768098581289956,1.1911581418710047,0,0
2020-08-10 08:00:00+03:00,1.17908,1.18006,1.1752,1.17723,9036,0.00384,1.17836,1.16219,1.1547,-0.23188,0.73708,0.98741,0.18705,0.99501,1.39086,0.013735633648479921,0.020098026723749832,0.00636239307526991,41.71071090311671,-1,0,-1,1.19086,1.16957,0.359793,False,1.17752,1.17898,1.1837995,0.0038390109405394956,1.1761214781189209,1.191477521881079,0,0
2020-08-10 12:00:00+03:00,1.17727,1.17752,1.17408,1.17675,8777,0.00381,1.1783,1.16239,1.15492,-0.32322,0.70645,0.95461,0.153,0.97992,1.37636,0.013520288931378686,0.019868281283195205,0.006347992351816518,40.90881871269351,0,0,-1,1.19086,1.16957,0.337248,False,0.0,0.0,1.183553,0.00412954706341293,1.1752939058731742,1.191812094126826,0,0
2020-08-10 16:00:00+03:00,1.17675,1.17917,1.17465,1.17533,12346,0.00387,1.17818,1.16257,1.15512,-0.59609,0.63094,0.88229,0.10366,0.96662,1.35832,0.013281376294317257,0.019620021610951888,0.0063386453166346295,38.54779820552485,0,0,-1,1.19086,1.16957,0.27055,False,0.0,0.0,1.183117,0.004516512511298704,1.1740839749774026,1.1921500250225974,0,0
2020-08-10 20:00:00+03:00,1.17533,1.17565,1.17359,1.17371,5697,0.00374,1.17801,1.16272,1.15531,-0.89471,0.54686,0.80308,0.05436,0.94808,1.3412,0.013027068015097447,0.01934038220684832,0.0063133141917508726,35.995439802511,-1,0,-1,1.19086,1.16957,0.194457,False,1.1743,1.17465,1.182414,0.004837005816069988,1.1727399883678602,1.19208801163214,0,0
2020-08-11 00:00:00+03:00,1.17373,1.1743,1.1722,1.17246,3508,0.00362,1.17779,1.16286,1.15548,-1.08418,0.48157,0.74093,0.0017,0.92869,1.32323,0.012733909898845068,0.01902836770550793,0.006294457806662864,34.118248672796014,-1,0,-1,1.19086,1.16957,0.135744,False,0.0,0.0,1.1816710000000001,0.0051733536920034046,1.1713242926159932,1.192017707384007,0,0
2020-08-11 04:00:00+03:00,1.17246,1.17547,1.1723,1.1752,3874,0.00359,1.17769,1.16303,1.15567,-0.50082,0.61455,0.85179,-0.02547,0.92067,1.31058,0.012474472430224553,0.01873723621511226,0.006262763784887707,41.33978932976653,1,0,-1,1.19086,1.16957,0.264443,True,0.0,0.0,1.1811165000000001,0.005246038380121223,1.1706244232397576,1.1916085767602427,0,0
2020-08-11 08:00:00+03:00,1.1752,1.17743,1.17225,1.17721,11373,0.0037,1.17767,1.16322,1.15589,-0.09223,0.71067,0.92954,-0.04498,0.91001,1.29701,0.01227478529744062,0.01850137188776846,0.00622658659032784,46.01467132711745,1,0,-1,1.19086,1.16957,0.358854,True,1.17547,1.1771,1.180585,0.005064338165457392,1.1704563236690853,1.1907136763309147,0,0
2020-08-11 12:00:00+03:00,1.17717,1.18074,1.1771,1.17973,14539,0.0037,1.17775,1.16345,1.15612,0.40001,0.83162,1.02803,-0.05431,0.90196,1.28255,0.012121417612504539,0.01833470370338979,0.006213286090885253,51.25922606146849,1,0,-1,1.19086,1.16957,0.477219,True,0.0,0.0,1.1801755,0.00476211969072928,1.1706512606185415,1.1896997393814586,0,0
2020-08-11 16:00:00+03:00,1.17973,1.17973,1.1757,1.17712,16408,0.00372,1.17772,1.16364,1.15633,-0.12367,0.69148,0.90555,-0.05177,0.89131,1.2628,0.011961397308685685,0.018171469348919413,0.00621007204023373,46.24793249533225,0,0,-1,1.19086,1.16957,0.354627,False,0.0,0.0,1.1798199999999999,0.004708600194423502,1.1704027996111528,1.189237200388847,0,0
2020-08-11 20:00:00+03:00,1.17714,1.17716,1.1728,1.17395,9363,0.00377,1.17758,1.16378,1.15651,-0.73082,0.5245,0.76111,-0.0645,0.87459,1.23955,0.01175518548490143,0.017947953490353205,0.006192768005451773,41.00453128119692,-1,0,-1,1.19086,1.16957,0.20573,False,1.17448,1.1757,1.1792725,0.004723417446071652,1.1698256651078567,1.1887193348921432,0,0
